year,category,term,date,kickoffdate,homeTeam,score,awayTeam,stadiumName,visitors,other,homeTeamId,awayTeamId,competitionName,jLeagueCompetitionId,competitionId
2026,3,第１８節第２日,2026/05/24,2026-05-24T14:00:00+09:00,北九州,vs,鹿児島,ミクスタ,,ＤＡＺＮ,43,338,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,3,第１８節第２日,2026/05/24,2026-05-24T14:00:00+09:00,宮崎,vs,滋賀,いちご,,ＤＡＺＮ,371,495,明治安田J2・J3百年構想 WEST-Bグループ,36,36-W-B
2026,1,第１戦第１日,2026/05/30,2026-05-30T14:00:00+09:00,広島,vs,未定,Ｅピース,,ＤＡＺＮ,10,,明治安田J1百年構想 プレーオフラウンド,35,
2026,1,第１戦第１日,2026/05/30,2026-05-30T15:00:00+09:00,C大阪,vs,未定,ヨドコウ,,ＤＡＺＮ,20,,明治安田J1百年構想 プレーオフラウンド,35,
2026,1,第１戦第１日,2026/05/30,2026-05-30T15:00:00+09:00,神戸,vs,未定,ノエスタ,,ＤＡＺＮ,18,,明治安田J1百年構想 プレーオフラウンド,35,
2026,1,第１戦第１日,2026/05/30,2026-05-30T16:00:00+09:00,G大阪,vs,未定,パナスタ,,ＤＡＺＮ,9,,明治安田J1百年構想 プレーオフラウンド,35,
2026,1,第１戦第１日,2026/05/30,2026-05-30T16:00:00+09:00,福岡,vs,未定,ベススタ,,ＤＡＺＮ,23,,明治安田J1百年構想 プレーオフラウンド,35,
2026,1,第１戦第１日,2026/05/30,2026-05-30T17:00:00+09:00,長崎,vs,未定,ピースタ,,ＤＡＺＮ,47,,明治安田J1百年構想 プレーオフラウンド,35,
2026,1,第１戦第１日,2026/05/30,2026-05-30T19:00:00+09:00,京都,vs,未定,サンガＳ,,ＤＡＺＮ,24,,明治安田J1百年構想 プレーオフラウンド,35,
2026,2,第１戦第１日,2026/05/30,2026-05-30T14:00:00+09:00,仙台,vs,未定,ユアスタ,,ＤＡＺＮ,54,,明治安田J2・J3百年構想 プレーオフラウンド,36,
2026,2,第１戦第１日,2026/05/30,2026-05-30T14:00:00+09:00,栃木C,vs,未定,ＣＦＳ,,ＤＡＺＮ,471,,明治安田J2・J3百年構想 プレーオフラウンド,36,
2026,2,第１戦第１日,2026/05/30,2026-05-30T14:00:00+09:00,横浜FC,vs,未定,ニッパツ,,ＤＡＺＮ,34,,明治安田J2・J3百年構想 プレーオフラウンド,36,
2026,2,第１戦第１日,2026/05/30,2026-05-30T14:00:00+09:00,湘南,vs,未定,レモンＳ,,ＤＡＺＮ,12,,明治安田J2・J3百年構想 プレーオフラウンド,36,
2026,3,第１戦第１日,2026/05/30,2026-05-30T14:00:00+09:00,相模原,vs,未定,ギオンス,,ＤＡＺＮ,273,,明治安田J2・J3百年構想 プレーオフラウンド,36,
2026,2,第１戦第１日,2026/05/30,2026-05-30T14:00:00+09:00,新潟,vs,未定,デンカＳ,,ＤＡＺＮ,78,,明治安田J2・J3百年構想 プレーオフラウンド,36,
2026,3,第１戦第１日,2026/05/30,2026-05-30T14:00:00+09:00,FC大阪,vs,未定,花園,,ＤＡＺＮ,390,,明治安田J2・J3百年構想 プレーオフラウンド,36,
2026,3,第１戦第１日,2026/05/30,2026-05-30T14:00:00+09:00,奈良,vs,未定,ロートＦ,,ＤＡＺＮ,391,,明治安田J2・J3百年構想 プレーオフラウンド,36,
2026,2,第１戦第１日,2026/05/30,2026-05-30T14:00:00+09:00,徳島,vs,未定,鳴門大塚,,ＤＡＺＮ,36,,明治安田J2・J3百年構想 プレーオフラウンド,36,
2026,3,第１戦第１日,2026/05/30,2026-05-30T14:00:00+09:00,高知,vs,未定,ギケンス,,ＤＡＺＮ,468,,明治安田J2・J3百年構想 プレーオフラウンド,36,
2026,3,第１戦第１日,2026/05/30,2026-05-30T16:00:00+09:00,愛媛,vs,未定,ニンスタ,,ＤＡＺＮ,37,,明治安田J2・J3百年構想 プレーオフラウンド,36,
2026,1,第１戦第２日,2026/05/31,2026-05-31T14:00:00+09:00,清水,vs,未定,アイスタ,,ＤＡＺＮ,7,,明治安田J1百年構想 プレーオフラウンド,35,
2026,2,第１戦第２日,2026/05/31,2026-05-31T14:00:00+09:00,秋田,vs,未定,ソユスタ,,ＤＡＺＮ,270,,明治安田J2・J3百年構想 プレーオフラウンド,36,
2026,2,第１戦第２日,2026/05/31,2026-05-31T14:00:00+09:00,山形,vs,未定,ＮＤスタ,,ＤＡＺＮ,29,,明治安田J2・J3百年構想 プレーオフラウンド,36,
2026,3,第１戦第２日,2026/05/31,2026-05-31T14:00:00+09:00,栃木SC,vs,未定,カンセキ,,ＤＡＺＮ,40,,明治安田J2・J3百年構想 プレーオフラウンド,36,
2026,3,第１戦第２日,2026/05/31,2026-05-31T14:00:00+09:00,群馬,vs,未定,正田スタ,,ＤＡＺＮ,35,,明治安田J2・J3百年構想 プレーオフラウンド,36,
2026,3,第１戦第２日,2026/05/31,2026-05-31T14:00:00+09:00,金沢,vs,未定,ゴースタ,,ＤＡＺＮ,275,,明治安田J2・J3百年構想 プレーオフラウンド,36,
2026,3,第１戦第２日,2026/05/31,2026-05-31T14:00:00+09:00,讃岐,vs,未定,メグスタ,,ＤＡＺＮ,48,,明治安田J2・J3百年構想 プレーオフラウンド,36,
2026,2,第１戦第２日,2026/05/31,2026-05-31T14:00:00+09:00,今治,vs,未定,アシさと,,ＤＡＺＮ,369,,明治安田J2・J3百年構想 プレーオフラウンド,36,
2026,1,第２戦第１日,2026/06/06,2026-06-06T14:00:00+09:00,千葉,vs,未定,フクアリ,,ＤＡＺＮ,2,,明治安田J1百年構想 プレーオフラウンド,35,
2026,1,第２戦第１日,2026/06/06,2026-06-06T14:00:00+09:00,FC東京,vs,未定,MUFG国立,,ＤＡＺＮ,22,,明治安田J1百年構想 プレーオフラウンド,35,
2026,1,第２戦第１日,2026/06/06,2026-06-06T15:00:00+09:00,鹿島,vs,未定,メルスタ,,ＤＡＺＮ,1,,明治安田J1百年構想 プレーオフラウンド,35,
2026,1,第２戦第１日,2026/06/06,2026-06-06T15:00:00+09:00,水戸,vs,未定,Ｋｓスタ,,ＤＡＺＮ,94,,明治安田J1百年構想 プレーオフラウンド,35,
2026,1,第２戦第１日,2026/06/06,2026-06-06T15:00:00+09:00,町田,vs,未定,Ｇスタ,,ＤＡＺＮ,45,,明治安田J1百年構想 プレーオフラウンド,35,
2026,1,第２戦第１日,2026/06/06,2026-06-06T16:00:00+09:00,浦和,vs,未定,埼玉,,ＤＡＺＮ,3,,明治安田J1百年構想 プレーオフラウンド,35,
2026,1,第２戦第１日,2026/06/06,2026-06-06T16:00:00+09:00,東京V,vs,未定,味スタ,,ＤＡＺＮ,4,,明治安田J1百年構想 プレーオフラウンド,35,
2026,1,第２戦第１日,2026/06/06,2026-06-06T17:00:00+09:00,横浜FM,vs,未定,日産ス,,ＤＡＺＮ,5,,明治安田J1百年構想 プレーオフラウンド,35,
2026,1,第２戦第１日,2026/06/06,2026-06-06T18:00:00+09:00,柏,vs,未定,三協Ｆ柏,,ＤＡＺＮ,11,,明治安田J1百年構想 プレーオフラウンド,35,
2026,1,第２戦第１日,2026/06/06,2026-06-06T19:00:00+09:00,川崎F,vs,未定,Ｕ等々力,,ＤＡＺＮ,21,,明治安田J1百年構想 プレーオフラウンド,35,
2026,1,第１戦第３日,未定,1970-01-01T09:00:00+09:00,名古屋,vs,未定,●未定●,,ＤＡＺＮ,8,,明治安田J1百年構想 プレーオフラウンド,35,
2026,1,第１戦第３日,未定,1970-01-01T09:00:00+09:00,岡山,vs,未定,●未定●,,ＤＡＺＮ,42,,明治安田J1百年構想 プレーオフラウンド,35,
2026,2,第１戦第３日,未定,1970-01-01T09:00:00+09:00,八戸,vs,未定,●未定●,,ＤＡＺＮ,362,,明治安田J2・J3百年構想 プレーオフラウンド,36,
2026,2,第１戦第３日,未定,1970-01-01T09:00:00+09:00,富山,vs,未定,●未定●,,ＤＡＺＮ,41,,明治安田J2・J3百年構想 プレーオフラウンド,36,
