"2026","明治安田J2・J3百年構想 EAST-Aグループ","第４節第２日","2026/03/01","2026-03-01T14:00:00+09:00","栃木SC","vs","横浜FC","カンセキ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Aグループ","第４節第２日","2026/03/01","2026-03-01T14:00:00+09:00","相模原","vs","山形","ギオンス","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Bグループ","第４節第２日","2026/03/01","2026-03-01T14:00:00+09:00","いわき","vs","藤枝","ハワスタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Aグループ","第４節第２日","2026/03/01","2026-03-01T14:00:00+09:00","今治","vs","新潟","アシさと","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Aグループ","第４節第２日","2026/03/01","2026-03-01T14:00:00+09:00","高知","vs","奈良","ギケンス","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Aグループ","第４節第２日","2026/03/01","2026-03-01T00:00:00+09:00","金沢","vs","讃岐","●未定●","","ＤＡＺＮ ※ツエーゲン金沢のホームスタジアムにおける一部設備破損の影響により、開催スタジアム未定となっています。決定次第お知らせします。"
"2026","明治安田J2・J3百年構想 WEST-Bグループ","第４節第２日","2026/03/01","2026-03-01T13:00:00+09:00","山口","vs","鳥取","みらスタ","","ＤＡＺＮ／ＮＨＫ山口／ＮＨＫ鳥取"
"2026","明治安田J2・J3百年構想 WEST-Bグループ","第４節第２日","2026/03/01","2026-03-01T13:00:00+09:00","熊本","vs","大分","えがおＳ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Aグループ","第５節第１日","2026/03/06","2026-03-06T19:00:00+09:00","FC大阪","vs","奈良","花園","","ＤＡＺＮ"
"2026","明治安田J1百年構想 EASTグループ","第５節第１日","2026/03/07","2026-03-07T13:00:00+09:00","千葉","vs","柏","フクアリ","","ＤＡＺＮ"
"2026","明治安田J1百年構想 EASTグループ","第５節第１日","2026/03/07","2026-03-07T14:00:00+09:00","FC東京","vs","横浜FM","MUFG国立","","ＤＡＺＮ"
"2026","明治安田J1百年構想 EASTグループ","第５節第１日","2026/03/07","2026-03-07T14:00:00+09:00","町田","vs","川崎F","Ｇスタ","","ＤＡＺＮ ※ＡＦＣチャンピオンズリーグエリート ２０２５／２６ ラウンド１６以降に出場するクラブの試合は、３／２８（土）に開催します"
"2026","明治安田J1百年構想 EASTグループ","第５節第１日","2026/03/07","2026-03-07T15:00:00+09:00","浦和","vs","水戸","埼玉","","ＤＡＺＮ"
"2026","明治安田J1百年構想 EASTグループ","第５節第１日","2026/03/07","2026-03-07T16:00:00+09:00","鹿島","vs","東京V","メルスタ","","ＤＡＺＮ"
"2026","明治安田J1百年構想 WESTグループ","第５節第１日","2026/03/07","2026-03-07T15:00:00+09:00","C大阪","vs","清水","ヨドコウ","","ＤＡＺＮ"
"2026","明治安田J1百年構想 WESTグループ","第５節第１日","2026/03/07","2026-03-07T16:00:00+09:00","福岡","vs","名古屋","ベススタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Aグループ","第５節第１日","2026/03/07","2026-03-07T14:00:00+09:00","仙台","vs","湘南","ユアスタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Bグループ","第５節第１日","2026/03/07","2026-03-07T14:00:00+09:00","いわき","vs","大宮","ハワスタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Bグループ","第５節第１日","2026/03/07","2026-03-07T14:00:00+09:00","松本","vs","札幌","サンアル","","ＤＡＺＮ／信越放送"
"2026","明治安田J2・J3百年構想 EAST-Bグループ","第５節第１日","2026/03/07","2026-03-07T14:00:00+09:00","藤枝","vs","磐田","藤枝サ","","ＤＡＺＮ／ＮＨＫ静岡"
"2026","明治安田J2・J3百年構想 WEST-Aグループ","第５節第２日","2026/03/07","2026-03-07T14:00:00+09:00","新潟","vs","高知","デンカＳ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Bグループ","第５節第１日","2026/03/07","2026-03-07T14:00:00+09:00","山口","vs","鳥栖","みらスタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Bグループ","第５節第１日","2026/03/07","2026-03-07T14:00:00+09:00","北九州","vs","宮崎","ミクスタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Bグループ","第５節第１日","2026/03/07","2026-03-07T00:00:00+09:00","滋賀","vs","熊本","●未定●","","ＤＡＺＮ ※３／７（土）ｏｒ３／８（日）"
"2026","明治安田J1百年構想 WESTグループ","第５節第２日","2026/03/08","2026-03-08T12:55:00+09:00","岡山","vs","京都","ＪＦＥス","","ＤＡＺＮ／テレビせとうち"
"2026","明治安田J1百年構想 WESTグループ","第５節第２日","2026/03/08","2026-03-08T15:00:00+09:00","G大阪","vs","長崎","パナスタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Aグループ","第５節第２日","2026/03/08","2026-03-08T13:00:00+09:00","八戸","vs","横浜FC","プラスタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Aグループ","第５節第２日","2026/03/08","2026-03-08T14:00:00+09:00","山形","vs","秋田","ＮＤスタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Aグループ","第５節第２日","2026/03/08","2026-03-08T14:00:00+09:00","栃木C","vs","群馬","ＣＦＳ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Aグループ","第５節第２日","2026/03/08","2026-03-08T14:00:00+09:00","相模原","vs","栃木SC","ギオンス","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Bグループ","第５節第２日","2026/03/08","2026-03-08T14:00:00+09:00","福島","vs","長野","とうスタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 EAST-Bグループ","第５節第２日","2026/03/08","2026-03-08T14:00:00+09:00","岐阜","vs","甲府","長良川","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Aグループ","第５節第３日","2026/03/08","2026-03-08T14:00:00+09:00","富山","vs","愛媛","富山","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Aグループ","第５節第３日","2026/03/08","2026-03-08T14:00:00+09:00","讃岐","vs","今治","メグスタ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Aグループ","第５節第３日","2026/03/08","2026-03-08T00:00:00+09:00","金沢","vs","徳島","●未定●","","ＤＡＺＮ ※ツエーゲン金沢のホームスタジアムにおける一部設備破損の影響により、開催スタジアム未定となっています。決定次第お知らせします。"
"2026","明治安田J2・J3百年構想 WEST-Bグループ","第５節第２日","2026/03/08","2026-03-08T14:00:00+09:00","鳥取","vs","琉球","Ａｘｉｓ","","ＤＡＺＮ"
"2026","明治安田J2・J3百年構想 WEST-Bグループ","第５節第２日","2026/03/08","2026-03-08T14:00:00+09:00","大分","vs","鹿児島","クラド","","ＤＡＺＮ"
"2026","明治安田J1百年構想 EASTグループ","第６節第１日","2026/03/14","2026-03-14T13:00:00+09:00","横浜FM","vs","千葉","日産ス","","ＤＡＺＮ"
"2026","明治安田J1百年構想 EASTグループ","第６節第１日","2026/03/14","2026-03-14T14:00:00+09:00","水戸","vs","FC東京","Ｋｓスタ","","ＤＡＺＮ"
"2026","明治安田J1百年構想 EASTグループ","第６節第１日","2026/03/14","2026-03-14T14:00:00+09:00","柏","vs","町田","三協Ｆ柏","","ＤＡＺＮ"
"2026","明治安田J1百年構想 EASTグループ","第６節第１日","2026/03/14","2026-03-14T15:00:00+09:00","鹿島","vs","川崎F","メルスタ","","ＤＡＺＮ"
"2026","明治安田J1百年構想 EASTグループ","第６節第１日","2026/03/14","2026-03-14T16:00:00+09:00","東京V","vs","浦和","MUFG国立","","ＤＡＺＮ"
